month,month_name,origin_state_abbr,operating_airline,primary_delay_cause,flights,delayed_flights,sum_arrival_delay_min,sum_total_delay_min,delay_rate,avg_arrival_delay_min,avg_total_delay_min
9,September,WI,OH,No Delay,125.0,0.0,99.0,0.0,0.0,0.792,0.0
9,September,WI,OO,Carrier,156.0,154.0,11429.0,11429.0,0.9871794871794872,73.26282051282051,73.26282051282051
9,September,WI,OO,Late Aircraft,58.0,56.0,3752.0,3752.0,0.9655172413793104,64.6896551724138,64.6896551724138
9,September,WI,OO,NAS,23.0,21.0,715.0,715.0,0.9130434782608695,31.08695652173913,31.08695652173913
9,September,WI,OO,No Delay,1189.0,0.0,1112.0,0.0,0.0,0.9352396972245585,0.0
9,September,WI,OO,Weather,14.0,14.0,975.0,975.0,1.0,69.64285714285714,69.64285714285714
9,September,WI,UA,Carrier,13.0,12.0,1243.0,1243.0,0.9230769230769231,95.61538461538461,95.61538461538461
9,September,WI,UA,Late Aircraft,3.0,3.0,177.0,177.0,1.0,59.0,59.0
9,September,WI,UA,NAS,15.0,14.0,374.0,374.0,0.9333333333333333,24.933333333333334,24.933333333333334
9,September,WI,UA,No Delay,147.0,0.0,250.0,0.0,0.0,1.7006802721088434,0.0
9,September,WI,UA,Weather,3.0,3.0,172.0,172.0,1.0,57.333333333333336,57.333333333333336
9,September,WI,WN,Carrier,20.0,18.0,563.0,563.0,0.9,28.15,28.15
9,September,WI,WN,Late Aircraft,31.0,30.0,1331.0,1331.0,0.967741935483871,42.935483870967744,42.935483870967744
9,September,WI,WN,NAS,27.0,24.0,949.0,949.0,0.8888888888888888,35.148148148148145,35.148148148148145
9,September,WI,WN,No Delay,667.0,0.0,563.0,0.0,0.0,0.8440779610194903,0.0
9,September,WI,YX,Carrier,3.0,3.0,275.0,275.0,1.0,91.66666666666667,91.66666666666667
9,September,WI,YX,Late Aircraft,2.0,2.0,150.0,150.0,1.0,75.0,75.0
9,September,WI,YX,NAS,11.0,10.0,596.0,596.0,0.9090909090909091,54.18181818181818,54.18181818181818
9,September,WI,YX,No Delay,236.0,0.0,143.0,0.0,0.0,0.6059322033898306,0.0
9,September,WI,YX,Weather,2.0,2.0,115.0,115.0,1.0,57.5,57.5
9,September,WV,9E,Late Aircraft,2.0,2.0,188.0,188.0,1.0,94.0,94.0
9,September,WV,9E,NAS,1.0,1.0,74.0,74.0,1.0,74.0,74.0
9,September,WV,9E,No Delay,16.0,0.0,13.0,0.0,0.0,0.8125,0.0
9,September,WV,G4,Carrier,5.0,5.0,349.0,349.0,1.0,69.8,69.8
9,September,WV,G4,Late Aircraft,3.0,3.0,544.0,544.0,1.0,181.33333333333334,181.33333333333334
9,September,WV,G4,NAS,1.0,1.0,31.0,31.0,1.0,31.0,31.0
9,September,WV,G4,No Delay,22.0,0.0,37.0,0.0,0.0,1.6818181818181819,0.0
9,September,WV,G4,Weather,1.0,1.0,85.0,85.0,1.0,85.0,85.0
9,September,WV,OH,Carrier,5.0,5.0,1082.0,1082.0,1.0,216.4,216.4
9,September,WV,OH,Late Aircraft,14.0,13.0,1696.0,1696.0,0.9285714285714286,121.14285714285714,121.14285714285714
9,September,WV,OH,NAS,2.0,1.0,36.0,36.0,0.5,18.0,18.0
9,September,WV,OH,No Delay,112.0,0.0,92.0,0.0,0.0,0.8214285714285714,0.0
9,September,WV,OH,Weather,3.0,3.0,579.0,579.0,1.0,193.0,193.0
9,September,WV,OO,Carrier,19.0,19.0,2508.0,2508.0,1.0,132.0,132.0
9,September,WV,OO,Late Aircraft,8.0,8.0,927.0,927.0,1.0,115.875,115.875
9,September,WV,OO,NAS,1.0,0.0,15.0,15.0,0.0,15.0,15.0
9,September,WV,OO,No Delay,117.0,0.0,118.0,0.0,0.0,1.0085470085470085,0.0
9,September,WV,OO,Weather,4.0,4.0,503.0,503.0,1.0,125.75,125.75
9,September,WY,AA,Carrier,2.0,2.0,149.0,149.0,1.0,74.5,74.5
9,September,WY,AA,Late Aircraft,25.0,25.0,4364.0,4364.0,1.0,174.56,174.56
9,September,WY,AA,NAS,13.0,13.0,360.0,360.0,1.0,27.692307692307693,27.692307692307693
9,September,WY,AA,No Delay,108.0,0.0,235.0,0.0,0.0,2.175925925925926,0.0
9,September,WY,AA,Weather,1.0,1.0,74.0,74.0,1.0,74.0,74.0
9,September,WY,DL,Carrier,12.0,12.0,809.0,809.0,1.0,67.41666666666667,67.41666666666667
9,September,WY,DL,Late Aircraft,6.0,6.0,503.0,503.0,1.0,83.83333333333333,83.83333333333333
9,September,WY,DL,NAS,3.0,3.0,80.0,80.0,1.0,26.666666666666668,26.666666666666668
9,September,WY,DL,No Delay,93.0,0.0,74.0,0.0,0.0,0.7956989247311828,0.0
9,September,WY,OO,Carrier,50.0,49.0,5358.0,5358.0,0.98,107.16,107.16
9,September,WY,OO,Late Aircraft,33.0,32.0,2979.0,2979.0,0.9696969696969697,90.27272727272727,90.27272727272727
9,September,WY,OO,NAS,12.0,9.0,369.0,369.0,0.75,30.75,30.75
9,September,WY,OO,No Delay,681.0,0.0,592.0,0.0,0.0,0.869309838472834,0.0
9,September,WY,OO,Weather,7.0,7.0,523.0,523.0,1.0,74.71428571428571,74.71428571428571
9,September,WY,UA,Carrier,5.0,4.0,639.0,639.0,0.8,127.8,127.8
9,September,WY,UA,Late Aircraft,5.0,5.0,266.0,266.0,1.0,53.2,53.2
9,September,WY,UA,NAS,5.0,5.0,167.0,167.0,1.0,33.4,33.4
9,September,WY,UA,No Delay,109.0,0.0,108.0,0.0,0.0,0.9908256880733946,0.0
9,September,,AA,Carrier,12.0,12.0,1933.0,1933.0,1.0,161.08333333333334,161.08333333333334
9,September,,AA,Late Aircraft,24.0,23.0,1604.0,1604.0,0.9583333333333334,66.83333333333333,66.83333333333333
9,September,,AA,NAS,13.0,13.0,515.0,515.0,1.0,39.61538461538461,39.61538461538461
9,September,,AA,No Delay,251.0,0.0,304.0,0.0,0.0,1.2111553784860558,0.0
9,September,,AA,Weather,5.0,5.0,273.0,273.0,1.0,54.6,54.6
9,September,,B6,Carrier,70.0,69.0,8898.0,8898.0,0.9857142857142858,127.11428571428571,127.11428571428571
9,September,,B6,Late Aircraft,47.0,47.0,5376.0,5376.0,1.0,114.38297872340425,114.38297872340425
9,September,,B6,NAS,10.0,9.0,569.0,569.0,0.9,56.9,56.9
9,September,,B6,No Delay,679.0,0.0,515.0,0.0,0.0,0.7584683357879234,0.0
9,September,,B6,Weather,4.0,4.0,215.0,215.0,1.0,53.75,53.75
9,September,,DL,Carrier,8.0,7.0,1261.0,1261.0,0.875,157.625,157.625
9,September,,DL,Late Aircraft,6.0,6.0,516.0,516.0,1.0,86.0,86.0
9,September,,DL,NAS,17.0,16.0,467.0,467.0,0.9411764705882353,27.470588235294116,27.470588235294116
9,September,,DL,No Delay,242.0,0.0,314.0,0.0,0.0,1.2975206611570247,0.0
9,September,,DL,Weather,1.0,1.0,19.0,19.0,1.0,19.0,19.0
9,September,,F9,Carrier,18.0,16.0,1056.0,1056.0,0.8888888888888888,58.666666666666664,58.666666666666664
9,September,,F9,Late Aircraft,20.0,20.0,1603.0,1603.0,1.0,80.15,80.15
9,September,,F9,NAS,17.0,17.0,492.0,492.0,1.0,28.941176470588236,28.941176470588236
9,September,,F9,No Delay,361.0,0.0,386.0,0.0,0.0,1.0692520775623269,0.0
9,September,,HA,Carrier,1.0,1.0,127.0,127.0,1.0,127.0,127.0
9,September,,HA,No Delay,9.0,0.0,15.0,0.0,0.0,1.6666666666666667,0.0
9,September,,MQ,No Delay,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9,September,,NK,Carrier,3.0,3.0,225.0,225.0,1.0,75.0,75.0
9,September,,NK,Late Aircraft,22.0,21.0,1592.0,1592.0,0.9545454545454546,72.36363636363636,72.36363636363636
9,September,,NK,NAS,18.0,17.0,803.0,803.0,0.9444444444444444,44.611111111111114,44.611111111111114
9,September,,NK,No Delay,223.0,0.0,143.0,0.0,0.0,0.6412556053811659,0.0
9,September,,NK,Weather,1.0,1.0,119.0,119.0,1.0,119.0,119.0
9,September,,UA,Carrier,10.0,9.0,472.0,472.0,0.9,47.2,47.2
9,September,,UA,Late Aircraft,21.0,21.0,2730.0,2730.0,1.0,130.0,130.0
9,September,,UA,NAS,12.0,9.0,238.0,238.0,0.75,19.833333333333332,19.833333333333332
9,September,,UA,No Delay,260.0,0.0,273.0,0.0,0.0,1.05,0.0
9,September,,UA,Weather,1.0,1.0,984.0,984.0,1.0,984.0,984.0
9,September,,WN,Carrier,7.0,7.0,265.0,265.0,1.0,37.857142857142854,37.857142857142854
9,September,,WN,Late Aircraft,15.0,14.0,677.0,677.0,0.9333333333333333,45.13333333333333,45.13333333333333
9,September,,WN,NAS,9.0,8.0,197.0,197.0,0.8888888888888888,21.88888888888889,21.88888888888889
9,September,,WN,No Delay,221.0,0.0,414.0,0.0,0.0,1.8733031674208145,0.0
9,September,,WN,Weather,1.0,1.0,57.0,57.0,1.0,57.0,57.0
10,October,AK,AA,Carrier,1.0,1.0,38.0,38.0,1.0,38.0,38.0
10,October,AK,AA,NAS,2.0,2.0,108.0,108.0,1.0,54.0,54.0
10,October,AK,AA,No Delay,26.0,0.0,15.0,0.0,0.0,0.5769230769230769,0.0
10,October,AK,AA,Weather,2.0,2.0,147.0,147.0,1.0,73.5,73.5
10,October,AK,AS,Carrier,70.0,65.0,4793.0,4793.0,0.9285714285714286,68.47142857142858,68.47142857142858
10,October,AK,AS,Late Aircraft,136.0,130.0,7957.0,7957.0,0.9558823529411765,58.50735294117647,58.50735294117647
10,October,AK,AS,NAS,87.0,81.0,2890.0,2890.0,0.9310344827586207,33.2183908045977,33.2183908045977
10,October,AK,AS,No Delay,2095.0,0.0,2409.0,0.0,0.0,1.1498806682577565,0.0
10,October,AK,AS,Security,4.0,4.0,102.0,102.0,1.0,25.5,25.5
10,October,AK,AS,Weather,27.0,27.0,3326.0,3326.0,1.0,123.18518518518519,123.18518518518519
10,October,AK,DL,Carrier,9.0,8.0,3101.0,3101.0,0.8888888888888888,344.55555555555554,344.55555555555554
10,October,AK,DL,Late Aircraft,4.0,4.0,341.0,341.0,1.0,85.25,85.25
10,October,AK,DL,NAS,10.0,9.0,264.0,264.0,0.9,26.4,26.4
10,October,AK,DL,No Delay,244.0,0.0,300.0,0.0,0.0,1.2295081967213115,0.0
10,October,AK,DL,Weather,4.0,4.0,993.0,993.0,1.0,248.25,248.25
10,October,AK,UA,Carrier,3.0,3.0,136.0,136.0,1.0,45.333333333333336,45.333333333333336
10,October,AK,UA,Late Aircraft,2.0,2.0,214.0,214.0,1.0,107.0,107.0
10,October,AK,UA,NAS,1.0,0.0,15.0,15.0,0.0,15.0,15.0
10,October,AK,UA,No Delay,51.0,0.0,40.0,0.0,0.0,0.7843137254901961,0.0
10,October,AL,9E,Carrier,11.0,11.0,1353.0,1353.0,1.0,123.0,123.0
10,October,AL,9E,Late Aircraft,16.0,15.0,1023.0,1023.0,0.9375,63.9375,63.9375
10,October,AL,9E,NAS,7.0,6.0,221.0,221.0,0.8571428571428571,31.571428571428573,31.571428571428573
10,October,AL,9E,No Delay,347.0,0.0,218.0,0.0,0.0,0.6282420749279539,0.0
10,October,AL,AA,Late Aircraft,5.0,5.0,842.0,842.0,1.0,168.4,168.4
10,October,AL,AA,No Delay,33.0,0.0,13.0,0.0,0.0,0.3939393939393939,0.0
10,October,AL,DL,Carrier,10.0,9.0,558.0,558.0,0.9,55.8,55.8
10,October,AL,DL,Late Aircraft,8.0,8.0,563.0,563.0,1.0,70.375,70.375
10,October,AL,DL,NAS,9.0,8.0,220.0,220.0,0.8888888888888888,24.444444444444443,24.444444444444443
10,October,AL,DL,No Delay,456.0,0.0,281.0,0.0,0.0,0.6162280701754386,0.0
10,October,AL,MQ,Carrier,32.0,31.0,1372.0,1372.0,0.96875,42.875,42.875
10,October,AL,MQ,Late Aircraft,17.0,15.0,1012.0,1012.0,0.8823529411764706,59.529411764705884,59.529411764705884
10,October,AL,MQ,NAS,25.0,24.0,1032.0,1032.0,0.96,41.28,41.28
10,October,AL,MQ,No Delay,518.0,0.0,567.0,0.0,0.0,1.0945945945945945,0.0
10,October,AL,MQ,Security,1.0,1.0,84.0,84.0,1.0,84.0,84.0
10,October,AL,NK,Carrier,1.0,1.0,60.0,60.0,1.0,60.0,60.0
10,October,AL,NK,Late Aircraft,2.0,2.0,102.0,102.0,1.0,51.0,51.0
10,October,AL,NK,NAS,3.0,3.0,74.0,74.0,1.0,24.666666666666668,24.666666666666668
10,October,AL,NK,No Delay,16.0,0.0,31.0,0.0,0.0,1.9375,0.0
10,October,AL,OH,Carrier,27.0,27.0,2332.0,2332.0,1.0,86.37037037037037,86.37037037037037
10,October,AL,OH,Late Aircraft,44.0,43.0,4249.0,4249.0,0.9772727272727273,96.56818181818181,96.56818181818181
10,October,AL,OH,NAS,18.0,17.0,390.0,390.0,0.9444444444444444,21.666666666666668,21.666666666666668
10,October,AL,OH,No Delay,474.0,0.0,714.0,0.0,0.0,1.5063291139240507,0.0
10,October,AL,OH,Weather,1.0,1.0,23.0,23.0,1.0,23.0,23.0
10,October,AL,OO,Carrier,48.0,48.0,2947.0,2947.0,1.0,61.395833333333336,61.395833333333336
10,October,AL,OO,Late Aircraft,10.0,10.0,594.0,594.0,1.0,59.4,59.4
10,October,AL,OO,NAS,5.0,5.0,119.0,119.0,1.0,23.8,23.8
10,October,AL,OO,No Delay,293.0,0.0,244.0,0.0,0.0,0.8327645051194539,0.0
10,October,AL,OO,Security,1.0,1.0,20.0,20.0,1.0,20.0,20.0
10,October,AL,OO,Weather,4.0,4.0,545.0,545.0,1.0,136.25,136.25
10,October,AL,WN,Carrier,8.0,8.0,346.0,346.0,1.0,43.25,43.25
10,October,AL,WN,Late Aircraft,22.0,21.0,733.0,733.0,0.9545454545454546,33.31818181818182,33.31818181818182
10,October,AL,WN,NAS,6.0,5.0,149.0,149.0,0.8333333333333334,24.833333333333332,24.833333333333332
10,October,AL,WN,No Delay,347.0,0.0,306.0,0.0,0.0,0.8818443804034583,0.0
10,October,AL,YX,Carrier,7.0,7.0,459.0,459.0,1.0,65.57142857142857,65.57142857142857
10,October,AL,YX,Late Aircraft,1.0,1.0,32.0,32.0,1.0,32.0,32.0
10,October,AL,YX,NAS,6.0,5.0,139.0,139.0,0.8333333333333334,23.166666666666668,23.166666666666668
10,October,AL,YX,No Delay,92.0,0.0,189.0,0.0,0.0,2.0543478260869565,0.0
10,October,AR,9E,Carrier,16.0,16.0,2649.0,2649.0,1.0,165.5625,165.5625
10,October,AR,9E,Late Aircraft,10.0,10.0,684.0,684.0,1.0,68.4,68.4
10,October,AR,9E,NAS,2.0,2.0,56.0,56.0,1.0,28.0,28.0
10,October,AR,9E,No Delay,246.0,0.0,166.0,0.0,0.0,0.6747967479674797,0.0
10,October,AR,9E,Weather,4.0,4.0,114.0,114.0,1.0,28.5,28.5
10,October,AR,AA,Carrier,12.0,12.0,698.0,698.0,1.0,58.166666666666664,58.166666666666664
10,October,AR,AA,Late Aircraft,16.0,15.0,944.0,944.0,0.9375,59.0,59.0
10,October,AR,AA,NAS,26.0,23.0,819.0,819.0,0.8846153846153846,31.5,31.5
10,October,AR,AA,No Delay,195.0,0.0,377.0,0.0,0.0,1.9333333333333333,0.0
10,October,AR,AA,Weather,1.0,1.0,94.0,94.0,1.0,94.0,94.0
10,October,AR,DL,Carrier,2.0,2.0,34.0,34.0,1.0,17.0,17.0
10,October,AR,DL,Late Aircraft,3.0,3.0,147.0,147.0,1.0,49.0,49.0
10,October,AR,DL,NAS,1.0,1.0,19.0,19.0,1.0,19.0,19.0
10,October,AR,DL,No Delay,185.0,0.0,34.0,0.0,0.0,0.1837837837837838,0.0
10,October,AR,DL,Weather,1.0,1.0,20.0,20.0,1.0,20.0,20.0
10,October,AR,F9,Carrier,1.0,1.0,22.0,22.0,1.0,22.0,22.0
10,October,AR,F9,Late Aircraft,1.0,1.0,111.0,111.0,1.0,111.0,111.0
10,October,AR,F9,NAS,1.0,1.0,79.0,79.0,1.0,79.0,79.0
10,October,AR,F9,No Delay,27.0,0.0,38.0,0.0,0.0,1.4074074074074074,0.0
10,October,AR,F9,Weather,1.0,0.0,15.0,15.0,0.0,15.0,15.0
10,October,AR,G4,Carrier,5.0,5.0,687.0,687.0,1.0,137.4,137.4
10,October,AR,G4,Late Aircraft,4.0,4.0,395.0,395.0,1.0,98.75,98.75
10,October,AR,G4,NAS,1.0,1.0,73.0,73.0,1.0,73.0,73.0
10,October,AR,G4,No Delay,52.0,0.0,26.0,0.0,0.0,0.5,0.0
10,October,AR,MQ,Carrier,21.0,21.0,1821.0,1821.0,1.0,86.71428571428571,86.71428571428571
10,October,AR,MQ,Late Aircraft,25.0,24.0,1943.0,1943.0,0.96,77.72,77.72
10,October,AR,MQ,NAS,40.0,38.0,1338.0,1338.0,0.95,33.45,33.45
10,October,AR,MQ,No Delay,753.0,0.0,774.0,0.0,0.0,1.0278884462151394,0.0
10,October,AR,MQ,Weather,2.0,2.0,92.0,92.0,1.0,46.0,46.0
10,October,AR,OH,Carrier,5.0,5.0,2776.0,2776.0,1.0,555.2,555.2
10,October,AR,OH,Late Aircraft,11.0,11.0,777.0,777.0,1.0,70.63636363636364,70.63636363636364
10,October,AR,OH,NAS,4.0,4.0,87.0,87.0,1.0,21.75,21.75
10,October,AR,OH,No Delay,95.0,0.0,192.0,0.0,0.0,2.0210526315789474,0.0
10,October,AR,OO,Carrier,26.0,23.0,1757.0,1757.0,0.8846153846153846,67.57692307692308,67.57692307692308
10,October,AR,OO,Late Aircraft,15.0,15.0,1054.0,1054.0,1.0,70.26666666666667,70.26666666666667
10,October,AR,OO,NAS,2.0,2.0,101.0,101.0,1.0,50.5,50.5
10,October,AR,OO,No Delay,480.0,0.0,372.0,0.0,0.0,0.775,0.0
10,October,AR,OO,Weather,6.0,5.0,517.0,517.0,0.8333333333333334,86.16666666666667,86.16666666666667
10,October,AR,UA,Carrier,3.0,3.0,69.0,69.0,1.0,23.0,23.0
10,October,AR,UA,No Delay,28.0,0.0,40.0,0.0,0.0,1.4285714285714286,0.0
10,October,AR,WN,Carrier,6.0,6.0,626.0,626.0,1.0,104.33333333333333,104.33333333333333
10,October,AR,WN,Late Aircraft,10.0,10.0,278.0,278.0,1.0,27.8,27.8
10,October,AR,WN,NAS,5.0,5.0,216.0,216.0,1.0,43.2,43.2
10,October,AR,WN,No Delay,186.0,0.0,101.0,0.0,0.0,0.543010752688172,0.0
10,October,AR,WN,Weather,2.0,2.0,189.0,189.0,1.0,94.5,94.5
10,October,AR,YX,Carrier,2.0,2.0,158.0,158.0,1.0,79.0,79.0
10,October,AR,YX,Late Aircraft,2.0,2.0,80.0,80.0,1.0,40.0,40.0
10,October,AR,YX,NAS,2.0,2.0,38.0,38.0,1.0,19.0,19.0
10,October,AR,YX,No Delay,106.0,0.0,45.0,0.0,0.0,0.42452830188679247,0.0
10,October,AR,YX,Weather,1.0,1.0,67.0,67.0,1.0,67.0,67.0
10,October,AZ,AA,Carrier,235.0,229.0,19978.0,19978.0,0.9744680851063829,85.0127659574468,85.0127659574468
10,October,AZ,AA,Late Aircraft,361.0,350.0,27308.0,27308.0,0.9695290858725761,75.64542936288089,75.64542936288089
10,October,AZ,AA,NAS,205.0,194.0,6527.0,6527.0,0.9463414634146341,31.839024390243903,31.839024390243903
10,October,AZ,AA,No Delay,4341.0,0.0,4756.0,0.0,0.0,1.0956000921446671,0.0
10,October,AZ,AA,Security,2.0,2.0,56.0,56.0,1.0,28.0,28.0
10,October,AZ,AA,Weather,2.0,2.0,816.0,816.0,1.0,408.0,408.0
10,October,AZ,AS,Carrier,9.0,9.0,588.0,588.0,1.0,65.33333333333333,65.33333333333333
10,October,AZ,AS,Late Aircraft,23.0,23.0,897.0,897.0,1.0,39.0,39.0
10,October,AZ,AS,NAS,16.0,14.0,373.0,373.0,0.875,23.3125,23.3125
10,October,AZ,AS,No Delay,410.0,0.0,423.0,0.0,0.0,1.0317073170731708,0.0
10,October,AZ,B6,Carrier,3.0,3.0,115.0,115.0,1.0,38.333333333333336,38.333333333333336
10,October,AZ,B6,Late Aircraft,6.0,5.0,280.0,280.0,0.8333333333333334,46.666666666666664,46.666666666666664
10,October,AZ,B6,NAS,6.0,6.0,135.0,135.0,1.0,22.5,22.5
10,October,AZ,B6,No Delay,63.0,0.0,81.0,0.0,0.0,1.2857142857142858,0.0
10,October,AZ,B6,Security,1.0,1.0,87.0,87.0,1.0,87.0,87.0
10,October,AZ,DL,Carrier,31.0,31.0,3961.0,3961.0,1.0,127.7741935483871,127.7741935483871
10,October,AZ,DL,Late Aircraft,23.0,23.0,1580.0,1580.0,1.0,68.69565217391305,68.69565217391305
10,October,AZ,DL,NAS,20.0,19.0,503.0,503.0,0.95,25.15,25.15
10,October,AZ,DL,No Delay,877.0,0.0,716.0,0.0,0.0,0.8164196123147093,0.0
10,October,AZ,DL,Weather,1.0,1.0,584.0,584.0,1.0,584.0,584.0
10,October,AZ,F9,Carrier,51.0,48.0,4916.0,4916.0,0.9411764705882353,96.3921568627451,96.3921568627451
10,October,AZ,F9,Late Aircraft,87.0,87.0,6970.0,6970.0,1.0,80.11494252873563,80.11494252873563
10,October,AZ,F9,NAS,48.0,46.0,1931.0,1931.0,0.9583333333333334,40.229166666666664,40.229166666666664
10,October,AZ,F9,No Delay,626.0,0.0,739.0,0.0,0.0,1.1805111821086263,0.0
10,October,AZ,F9,Weather,2.0,2.0,80.0,80.0,1.0,40.0,40.0
10,October,AZ,G4,Carrier,15.0,12.0,528.0,528.0,0.8,35.2,35.2
10,October,AZ,G4,Late Aircraft,21.0,21.0,986.0,986.0,1.0,46.95238095238095,46.95238095238095
10,October,AZ,G4,NAS,3.0,3.0,65.0,65.0,1.0,21.666666666666668,21.666666666666668
10,October,AZ,G4,No Delay,462.0,0.0,417.0,0.0,0.0,0.9025974025974026,0.0
10,October,AZ,G4,Weather,3.0,3.0,262.0,262.0,1.0,87.33333333333333,87.33333333333333
10,October,AZ,HA,Carrier,6.0,6.0,326.0,326.0,1.0,54.333333333333336,54.333333333333336
10,October,AZ,HA,No Delay,25.0,0.0,52.0,0.0,0.0,2.08,0.0
10,October,AZ,MQ,Carrier,34.0,31.0,1604.0,1604.0,0.9117647058823529,47.1764705882353,47.1764705882353
10,October,AZ,MQ,Late Aircraft,20.0,19.0,931.0,931.0,0.95,46.55,46.55
10,October,AZ,MQ,NAS,21.0,20.0,524.0,524.0,0.9523809523809523,24.952380952380953,24.952380952380953
10,October,AZ,MQ,No Delay,868.0,0.0,741.0,0.0,0.0,0.8536866359447005,0.0
10,October,AZ,MQ,Weather,1.0,1.0,30.0,30.0,1.0,30.0,30.0
10,October,AZ,NK,Carrier,2.0,2.0,37.0,37.0,1.0,18.5,18.5
10,October,AZ,NK,Late Aircraft,5.0,5.0,250.0,250.0,1.0,50.0,50.0
10,October,AZ,NK,NAS,3.0,3.0,275.0,275.0,1.0,91.66666666666667,91.66666666666667
10,October,AZ,NK,No Delay,60.0,0.0,88.0,0.0,0.0,1.4666666666666666,0.0
10,October,AZ,OO,Carrier,344.0,332.0,29993.0,29993.0,0.9651162790697675,87.18895348837209,87.18895348837209
10,October,AZ,OO,Late Aircraft,159.0,157.0,9531.0,9531.0,0.9874213836477987,59.943396226415096,59.943396226415096
10,October,AZ,OO,NAS,26.0,25.0,1155.0,1155.0,0.9615384615384616,44.42307692307692,44.42307692307692
10,October,AZ,OO,No Delay,2686.0,0.0,2676.0,0.0,0.0,0.996276991809382,0.0
10,October,AZ,OO,Security,5.0,5.0,160.0,160.0,1.0,32.0,32.0
10,October,AZ,OO,Weather,16.0,15.0,1543.0,1543.0,0.9375,96.4375,96.4375
10,October,AZ,UA,Carrier,35.0,34.0,2374.0,2374.0,0.9714285714285714,67.82857142857142,67.82857142857142
10,October,AZ,UA,Late Aircraft,29.0,28.0,1844.0,1844.0,0.9655172413793104,63.58620689655172,63.58620689655172
10,October,AZ,UA,NAS,21.0,20.0,1022.0,1022.0,0.9523809523809523,48.666666666666664,48.666666666666664
10,October,AZ,UA,No Delay,962.0,0.0,622.0,0.0,0.0,0.6465696465696466,0.0
10,October,AZ,UA,Weather,2.0,2.0,178.0,178.0,1.0,89.0,89.0
10,October,AZ,WN,Carrier,409.0,386.0,17531.0,17531.0,0.9437652811735942,42.863080684596575,42.863080684596575
10,October,AZ,WN,Late Aircraft,414.0,396.0,17035.0,17035.0,0.9565217391304348,41.14734299516908,41.14734299516908
10,October,AZ,WN,NAS,175.0,157.0,7174.0,7174.0,0.8971428571428571,40.994285714285716,40.994285714285716
10,October,AZ,WN,No Delay,5317.0,0.0,7505.0,0.0,0.0,1.411510250141057,0.0
10,October,AZ,WN,Security,5.0,5.0,268.0,268.0,1.0,53.6,53.6
10,October,AZ,WN,Weather,4.0,4.0,486.0,486.0,1.0,121.5,121.5
10,October,CA,AA,Carrier,336.0,331.0,34364.0,34364.0,0.9851190476190477,102.27380952380952,102.27380952380952
10,October,CA,AA,Late Aircraft,369.0,362.0,39081.0,39081.0,0.981029810298103,105.91056910569105,105.91056910569105
10,October,CA,AA,NAS,309.0,280.0,9422.0,9422.0,0.9061488673139159,30.491909385113267,30.491909385113267
10,October,CA,AA,No Delay,5469.0,0.0,5258.0,0.0,0.0,0.9614189065642713,0.0
10,October,CA,AA,Security,6.0,6.0,315.0,315.0,1.0,52.5,52.5
10,October,CA,AA,Weather,28.0,28.0,5943.0,5943.0,1.0,212.25,212.25
10,October,CA,AS,Carrier,121.0,117.0,8362.0,8362.0,0.9669421487603306,69.10743801652893,69.10743801652893
10,October,CA,AS,Late Aircraft,222.0,218.0,11087.0,11087.0,0.9819819819819819,49.94144144144144,49.94144144144144
10,October,CA,AS,NAS,332.0,308.0,11282.0,11282.0,0.927710843373494,33.98192771084337,33.98192771084337
10,October,CA,AS,No Delay,3343.0,0.0,4549.0,0.0,0.0,1.3607538139395752,0.0
10,October,CA,AS,Security,2.0,2.0,110.0,110.0,1.0,55.0,55.0
10,October,CA,AS,Weather,8.0,8.0,963.0,963.0,1.0,120.375,120.375
10,October,CA,B6,Carrier,54.0,52.0,4145.0,4145.0,0.9629629629629629,76.75925925925925,76.75925925925925
10,October,CA,B6,Late Aircraft,34.0,34.0,2968.0,2968.0,1.0,87.29411764705883,87.29411764705883
10,October,CA,B6,NAS,57.0,54.0,1906.0,1906.0,0.9473684210526315,33.43859649122807,33.43859649122807
10,October,CA,B6,No Delay,1166.0,0.0,1012.0,0.0,0.0,0.8679245283018868,0.0
10,October,CA,DL,Carrier,247.0,237.0,20316.0,20316.0,0.9595141700404858,82.25101214574899,82.25101214574899
10,October,CA,DL,Late Aircraft,256.0,254.0,19277.0,19277.0,0.9921875,75.30078125,75.30078125
10,October,CA,DL,NAS,233.0,215.0,6696.0,6696.0,0.9227467811158798,28.738197424892704,28.738197424892704
10,October,CA,DL,No Delay,5798.0,0.0,5714.0,0.0,0.0,0.9855122456019317,0.0
10,October,CA,DL,Security,2.0,2.0,179.0,179.0,1.0,89.5,89.5
10,October,CA,DL,Weather,10.0,10.0,1914.0,1914.0,1.0,191.4,191.4
10,October,CA,F9,Carrier,95.0,94.0,9995.0,9995.0,0.9894736842105263,105.21052631578948,105.21052631578948
10,October,CA,F9,Late Aircraft,315.0,309.0,26691.0,26691.0,0.9809523809523809,84.73333333333333,84.73333333333333
10,October,CA,F9,NAS,156.0,149.0,7260.0,7260.0,0.9551282051282052,46.53846153846154,46.53846153846154
10,October,CA,F9,No Delay,1299.0,0.0,2184.0,0.0,0.0,1.6812933025404158,0.0
10,October,CA,F9,Weather,2.0,2.0,101.0,101.0,1.0,50.5,50.5
