month,month_name,origin_state_abbr,operating_airline,origin_airport,flights,cancelled_flights,on_time_flights,dep_delayed_any,dep_delayed_15,dep_delayed_30,dep_delayed_60,dep_delayed_120,arr_delayed_any,arr_delayed_15,arr_delayed_30,arr_delayed_60,arr_delayed_120,sum_departure_delay_min,sum_arrival_delay_min,sum_total_delay_min,arr_delay_rate_any,dep_delay_rate_any,cancel_rate,avg_arrival_delay_min,avg_departure_delay_min,avg_total_delay_min
10,October,TX,MQ,ELP,134.0,0.0,112.0,14.0,6.0,5.0,2.0,1.0,22.0,7.0,3.0,2.0,1.0,455.0,466.0,375.0,0.16417910447761194,0.1044776119402985,0.0,3.4776119402985075,3.3955223880597014,2.798507462686567
10,October,TX,MQ,HOU,123.0,0.0,80.0,26.0,17.0,13.0,5.0,3.0,43.0,21.0,10.0,5.0,2.0,1133.0,1306.0,1130.0,0.34959349593495936,0.21138211382113822,0.0,10.617886178861788,9.211382113821138,9.1869918699187
10,October,TX,MQ,HRL,148.0,0.0,127.0,18.0,13.0,7.0,4.0,1.0,21.0,11.0,7.0,6.0,1.0,744.0,727.0,676.0,0.14189189189189189,0.12162162162162163,0.0,4.912162162162162,5.027027027027027,4.5675675675675675
10,October,TX,MQ,IAH,80.0,0.0,74.0,11.0,4.0,2.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,189.0,149.0,135.0,0.075,0.1375,0.0,1.8625,2.3625,1.6875
10,October,TX,MQ,LBB,141.0,0.0,112.0,28.0,17.0,10.0,5.0,2.0,29.0,20.0,8.0,5.0,3.0,2017.0,2079.0,2005.0,0.20567375886524822,0.19858156028368795,0.0,14.74468085106383,14.304964539007091,14.21985815602837
10,October,TX,MQ,MAF,224.0,0.0,178.0,47.0,25.0,14.0,7.0,3.0,46.0,17.0,11.0,6.0,2.0,1732.0,1517.0,1306.0,0.20535714285714285,0.20982142857142858,0.0,6.772321428571429,7.732142857142857,5.830357142857143
10,October,TX,MQ,MFE,82.0,0.0,69.0,11.0,5.0,4.0,3.0,2.0,13.0,6.0,6.0,3.0,2.0,715.0,743.0,707.0,0.15853658536585366,0.13414634146341464,0.0,9.060975609756097,8.71951219512195,8.621951219512194
10,October,TX,MQ,SAT,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0
10,October,TX,NK,AUS,99.0,1.0,66.0,46.0,25.0,15.0,11.0,6.0,32.0,21.0,17.0,9.0,5.0,2530.0,2253.0,2189.0,0.32323232323232326,0.46464646464646464,0.010101010101010102,22.757575757575758,25.555555555555557,22.11111111111111
10,October,TX,NK,DFW,817.0,8.0,568.0,327.0,151.0,93.0,45.0,8.0,241.0,126.0,76.0,42.0,10.0,9238.0,7806.0,7108.0,0.29498164014687883,0.40024479804161567,0.009791921664626682,9.554467564259486,11.307221542227662,8.700122399020808
10,October,TX,NK,IAH,876.0,9.0,694.0,179.0,101.0,66.0,35.0,17.0,173.0,94.0,62.0,26.0,15.0,7436.0,6807.0,6280.0,0.19748858447488585,0.204337899543379,0.010273972602739725,7.77054794520548,8.488584474885844,7.168949771689498
10,October,TX,NK,SAT,193.0,1.0,145.0,70.0,39.0,23.0,12.0,5.0,47.0,26.0,17.0,12.0,5.0,2654.0,2105.0,1958.0,0.24352331606217617,0.3626943005181347,0.0051813471502590676,10.906735751295336,13.751295336787564,10.145077720207254
10,October,TX,OH,DFW,559.0,0.0,416.0,132.0,87.0,57.0,32.0,15.0,143.0,83.0,58.0,31.0,16.0,8155.0,8115.0,7700.0,0.2558139534883721,0.23613595706618962,0.0,14.516994633273702,14.588550983899822,13.774597495527727
10,October,TX,OO,AMA,98.0,0.0,68.0,19.0,12.0,9.0,5.0,3.0,30.0,14.0,8.0,4.0,3.0,888.0,874.0,796.0,0.30612244897959184,0.19387755102040816,0.0,8.918367346938776,9.061224489795919,8.122448979591837
10,October,TX,OO,AUS,365.0,0.0,275.0,81.0,42.0,32.0,22.0,12.0,90.0,42.0,33.0,19.0,11.0,4317.0,4217.0,3921.0,0.2465753424657534,0.2219178082191781,0.0,11.553424657534247,11.827397260273973,10.742465753424657
10,October,TX,OO,DFW,2927.0,3.0,1965.0,852.0,611.0,452.0,244.0,85.0,959.0,570.0,397.0,210.0,79.0,48759.0,45546.0,43119.0,0.327639221045439,0.2910830201571575,0.0010249402118209772,15.560642295866074,16.65835326272634,14.731465664502904
10,October,TX,OO,ELP,142.0,0.0,111.0,28.0,17.0,12.0,6.0,3.0,31.0,17.0,12.0,7.0,3.0,2382.0,2374.0,2296.0,0.21830985915492956,0.19718309859154928,0.0,16.718309859154928,16.774647887323944,16.169014084507044
10,October,TX,OO,HOU,107.0,0.0,70.0,33.0,19.0,15.0,11.0,5.0,37.0,20.0,14.0,10.0,8.0,1672.0,1722.0,1633.0,0.34579439252336447,0.308411214953271,0.0,16.093457943925234,15.626168224299066,15.261682242990654
10,October,TX,OO,HRL,25.0,0.0,15.0,3.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,176.0,230.0,179.0,0.4,0.12,0.0,9.2,7.04,7.16
10,October,TX,OO,IAH,1272.0,1.0,915.0,368.0,201.0,149.0,88.0,36.0,356.0,203.0,137.0,73.0,37.0,21774.0,20904.0,19963.0,0.279874213836478,0.2893081761006289,0.0007861635220125787,16.433962264150942,17.117924528301888,15.694182389937106
10,October,TX,OO,LBB,115.0,0.0,85.0,19.0,12.0,10.0,6.0,3.0,30.0,11.0,11.0,5.0,3.0,1201.0,1141.0,1049.0,0.2608695652173913,0.16521739130434782,0.0,9.921739130434782,10.443478260869565,9.121739130434783
10,October,TX,OO,MAF,294.0,0.0,228.0,53.0,32.0,24.0,17.0,8.0,66.0,35.0,23.0,17.0,8.0,3434.0,3451.0,3267.0,0.22448979591836735,0.18027210884353742,0.0,11.738095238095237,11.680272108843537,11.112244897959183
10,October,TX,OO,MFE,158.0,0.0,121.0,31.0,22.0,16.0,7.0,5.0,37.0,22.0,18.0,7.0,5.0,2047.0,2028.0,1946.0,0.23417721518987342,0.1962025316455696,0.0,12.835443037974683,12.955696202531646,12.316455696202532
10,October,TX,OO,SAT,130.0,0.0,98.0,17.0,11.0,7.0,5.0,2.0,32.0,14.0,8.0,4.0,2.0,1049.0,1088.0,1015.0,0.24615384615384617,0.13076923076923078,0.0,8.36923076923077,8.069230769230769,7.8076923076923075
10,October,TX,UA,AUS,958.0,7.0,731.0,214.0,99.0,57.0,27.0,10.0,220.0,106.0,60.0,30.0,9.0,6200.0,6234.0,5531.0,0.22964509394572025,0.22338204592901878,0.007306889352818371,6.507306889352819,6.471816283924843,5.77348643006263
10,October,TX,UA,DFW,785.0,2.0,566.0,185.0,83.0,58.0,33.0,18.0,217.0,102.0,65.0,30.0,16.0,7359.0,7489.0,6813.0,0.2764331210191083,0.2356687898089172,0.0025477707006369425,9.540127388535032,9.37452229299363,8.678980891719744
10,October,TX,UA,ELP,62.0,0.0,51.0,26.0,7.0,6.0,4.0,2.0,11.0,7.0,6.0,4.0,2.0,647.0,537.0,525.0,0.1774193548387097,0.41935483870967744,0.0,8.661290322580646,10.435483870967742,8.46774193548387
10,October,TX,UA,IAH,6213.0,32.0,4519.0,1988.0,850.0,522.0,269.0,87.0,1662.0,813.0,494.0,217.0,75.0,55001.0,48964.0,43544.0,0.26750362143891837,0.31997424754546916,0.005150490906164494,7.8808948977949465,8.852567197811041,7.008530500563335
10,October,TX,UA,MFE,61.0,0.0,49.0,6.0,3.0,2.0,1.0,1.0,12.0,5.0,2.0,1.0,1.0,218.0,267.0,230.0,0.19672131147540983,0.09836065573770492,0.0,4.377049180327869,3.5737704918032787,3.7704918032786887
10,October,TX,UA,SAT,532.0,1.0,408.0,94.0,48.0,35.0,23.0,10.0,123.0,61.0,32.0,18.0,8.0,4705.0,4480.0,4097.0,0.231203007518797,0.17669172932330826,0.0018796992481203006,8.421052631578947,8.843984962406015,7.701127819548872
10,October,TX,WN,AMA,156.0,0.0,118.0,35.0,19.0,10.0,2.0,2.0,38.0,22.0,9.0,5.0,2.0,913.0,1012.0,915.0,0.24358974358974358,0.22435897435897437,0.0,6.487179487179487,5.852564102564102,5.865384615384615
10,October,TX,WN,AUS,3192.0,27.0,2193.0,1252.0,505.0,258.0,89.0,21.0,972.0,444.0,226.0,84.0,21.0,25478.0,22081.0,18851.0,0.30451127819548873,0.39223057644110276,0.008458646616541353,6.917606516290727,7.981829573934837,5.905701754385965
10,October,TX,WN,DAL,5933.0,37.0,3832.0,2455.0,978.0,465.0,161.0,32.0,2064.0,909.0,451.0,148.0,28.0,46786.0,42940.0,35541.0,0.34788471262430476,0.41378729142086634,0.006236305410416316,7.2374852519804485,7.885723917073993,5.990392718692061
10,October,TX,WN,ELP,796.0,2.0,608.0,200.0,81.0,45.0,20.0,11.0,186.0,78.0,43.0,19.0,10.0,5065.0,4784.0,4160.0,0.23366834170854273,0.25125628140703515,0.002512562814070352,6.010050251256281,6.363065326633166,5.226130653266332
10,October,TX,WN,HOU,4467.0,42.0,3342.0,1744.0,707.0,362.0,143.0,42.0,1083.0,551.0,303.0,126.0,38.0,38387.0,30036.0,26674.0,0.24244459368703827,0.39041862547571077,0.009402283411685695,6.723975822699798,8.59346317438997,5.971345421983434
10,October,TX,WN,HRL,203.0,0.0,138.0,59.0,25.0,13.0,4.0,2.0,65.0,35.0,13.0,4.0,2.0,1373.0,1528.0,1355.0,0.32019704433497537,0.29064039408866993,0.0,7.527093596059113,6.763546798029557,6.674876847290641
10,October,TX,WN,LBB,218.0,0.0,174.0,45.0,17.0,12.0,8.0,2.0,44.0,24.0,12.0,7.0,2.0,1317.0,1296.0,1196.0,0.2018348623853211,0.20642201834862386,0.0,5.944954128440367,6.041284403669724,5.486238532110092
10,October,TX,WN,MAF,309.0,2.0,228.0,61.0,24.0,17.0,3.0,1.0,79.0,31.0,19.0,4.0,1.0,1332.0,1600.0,1302.0,0.255663430420712,0.19741100323624594,0.006472491909385114,5.17799352750809,4.310679611650485,4.213592233009709
10,October,TX,WN,SAT,1420.0,11.0,1031.0,469.0,180.0,102.0,41.0,14.0,378.0,168.0,93.0,35.0,10.0,10048.0,8840.0,7617.0,0.2661971830985915,0.3302816901408451,0.007746478873239437,6.225352112676056,7.076056338028169,5.364084507042254
10,October,TX,YX,AUS,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,48.0,48.0,0.125,0.125,0.0,6.0,1.75,6.0
10,October,TX,YX,DFW,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,October,TX,YX,IAH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,October,UT,AA,SLC,306.0,0.0,218.0,57.0,31.0,22.0,11.0,4.0,88.0,42.0,22.0,10.0,4.0,2609.0,2878.0,2579.0,0.2875816993464052,0.18627450980392157,0.0,9.405228758169935,8.526143790849673,8.428104575163399
10,October,UT,AS,SLC,93.0,1.0,66.0,24.0,14.0,6.0,1.0,0.0,26.0,13.0,9.0,1.0,0.0,536.0,550.0,469.0,0.27956989247311825,0.25806451612903225,0.010752688172043012,5.913978494623656,5.763440860215054,5.043010752688172
10,October,UT,B6,SLC,83.0,0.0,66.0,24.0,15.0,8.0,4.0,1.0,17.0,9.0,5.0,2.0,1.0,713.0,464.0,409.0,0.20481927710843373,0.2891566265060241,0.0,5.590361445783133,8.590361445783133,4.927710843373494
10,October,UT,DL,SLC,4704.0,11.0,3508.0,1103.0,484.0,294.0,140.0,56.0,1185.0,537.0,294.0,132.0,49.0,34456.0,34890.0,31176.0,0.25191326530612246,0.2344812925170068,0.00233843537414966,7.417091836734694,7.324829931972789,6.627551020408164
10,October,UT,F9,SLC,304.0,1.0,185.0,95.0,63.0,43.0,25.0,12.0,118.0,60.0,43.0,27.0,12.0,5723.0,5902.0,5512.0,0.3881578947368421,0.3125,0.003289473684210526,19.414473684210527,18.825657894736842,18.13157894736842
10,October,UT,HA,SLC,31.0,0.0,13.0,17.0,9.0,1.0,1.0,0.0,18.0,3.0,1.0,0.0,0.0,278.0,177.0,76.0,0.5806451612903226,0.5483870967741935,0.0,5.709677419354839,8.96774193548387,2.4516129032258065
10,October,UT,NK,SLC,90.0,2.0,69.0,26.0,12.0,7.0,1.0,1.0,19.0,16.0,7.0,1.0,1.0,689.0,681.0,657.0,0.2111111111111111,0.28888888888888886,0.022222222222222223,7.566666666666666,7.655555555555556,7.3
10,October,UT,OO,SLC,2519.0,0.0,2060.0,336.0,182.0,123.0,62.0,33.0,459.0,160.0,107.0,59.0,33.0,14657.0,14127.0,12395.0,0.18221516474791585,0.1333862643906312,0.0,5.608177848352521,5.818578801111552,4.920603414053196
10,October,UT,UA,SLC,329.0,1.0,256.0,69.0,42.0,28.0,10.0,6.0,72.0,31.0,18.0,9.0,6.0,2675.0,2298.0,2014.0,0.2188449848024316,0.20972644376899696,0.00303951367781155,6.984802431610942,8.130699088145896,6.121580547112462
10,October,UT,WN,SLC,987.0,1.0,666.0,433.0,162.0,86.0,38.0,14.0,320.0,146.0,93.0,40.0,13.0,9975.0,9110.0,8040.0,0.3242147922998987,0.4387031408308004,0.0010131712259371835,9.22998986828774,10.106382978723405,8.145896656534955
10,October,VA,9E,DCA,173.0,0.0,139.0,37.0,19.0,11.0,8.0,2.0,34.0,17.0,12.0,7.0,2.0,1870.0,1737.0,1603.0,0.19653179190751446,0.2138728323699422,0.0,10.040462427745664,10.809248554913294,9.265895953757225
10,October,VA,9E,IAD,63.0,0.0,56.0,10.0,3.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,110.0,144.0,111.0,0.1111111111111111,0.15873015873015872,0.0,2.2857142857142856,1.746031746031746,1.7619047619047619
10,October,VA,9E,ORF,152.0,0.0,105.0,45.0,23.0,5.0,3.0,2.0,47.0,27.0,13.0,3.0,2.0,1254.0,1491.0,1338.0,0.3092105263157895,0.29605263157894735,0.0,9.80921052631579,8.25,8.802631578947368
10,October,VA,9E,RIC,128.0,0.0,96.0,17.0,9.0,5.0,3.0,3.0,32.0,20.0,12.0,4.0,3.0,1487.0,1880.0,1808.0,0.25,0.1328125,0.0,14.6875,11.6171875,14.125
10,October,VA,AA,DCA,2438.0,35.0,1831.0,631.0,328.0,222.0,120.0,51.0,572.0,315.0,201.0,108.0,46.0,25942.0,23710.0,22129.0,0.2346185397867104,0.25881870385561934,0.01435602953240361,9.72518457752256,10.640689089417556,9.07670221493027
10,October,VA,AA,IAD,84.0,0.0,75.0,27.0,12.0,8.0,1.0,1.0,9.0,6.0,2.0,1.0,1.0,748.0,407.0,385.0,0.10714285714285714,0.32142857142857145,0.0,4.845238095238095,8.904761904761905,4.583333333333333
10,October,VA,AA,ORF,208.0,0.0,133.0,64.0,39.0,29.0,12.0,6.0,75.0,40.0,24.0,14.0,6.0,4588.0,4500.0,4322.0,0.3605769230769231,0.3076923076923077,0.0,21.634615384615383,22.057692307692307,20.778846153846153
10,October,VA,AA,RIC,322.0,1.0,221.0,57.0,42.0,27.0,14.0,5.0,100.0,55.0,24.0,12.0,5.0,3128.0,3324.0,3037.0,0.3105590062111801,0.17701863354037267,0.003105590062111801,10.322981366459627,9.714285714285714,9.43167701863354
10,October,VA,AS,DCA,153.0,0.0,124.0,51.0,23.0,6.0,1.0,0.0,29.0,11.0,1.0,1.0,0.0,843.0,425.0,312.0,0.1895424836601307,0.3333333333333333,0.0,2.7777777777777777,5.509803921568627,2.0392156862745097
10,October,VA,AS,IAD,163.0,2.0,101.0,81.0,42.0,21.0,10.0,4.0,60.0,34.0,20.0,10.0,4.0,2334.0,2018.0,1829.0,0.36809815950920244,0.49693251533742333,0.012269938650306749,12.38036809815951,14.319018404907975,11.220858895705522
10,October,VA,B6,DCA,714.0,24.0,516.0,208.0,100.0,60.0,22.0,7.0,174.0,97.0,52.0,26.0,7.0,5916.0,5551.0,5045.0,0.24369747899159663,0.2913165266106443,0.03361344537815126,7.7745098039215685,8.285714285714286,7.065826330532213
10,October,VA,B6,RIC,150.0,3.0,115.0,32.0,20.0,9.0,2.0,2.0,32.0,17.0,11.0,4.0,1.0,973.0,994.0,888.0,0.21333333333333335,0.21333333333333335,0.02,6.626666666666667,6.486666666666666,5.92
10,October,VA,DL,DCA,785.0,4.0,659.0,207.0,76.0,44.0,21.0,11.0,122.0,58.0,33.0,19.0,11.0,6105.0,4964.0,4581.0,0.1554140127388535,0.26369426751592356,0.005095541401273885,6.323566878980892,7.777070063694268,5.835668789808917
10,October,VA,DL,IAD,282.0,0.0,235.0,92.0,36.0,23.0,13.0,7.0,47.0,22.0,15.0,12.0,5.0,2522.0,1797.0,1620.0,0.16666666666666666,0.3262411347517731,0.0,6.372340425531915,8.943262411347519,5.74468085106383
10,October,VA,DL,ORF,221.0,0.0,147.0,75.0,30.0,15.0,8.0,3.0,74.0,21.0,12.0,8.0,2.0,1768.0,1500.0,1187.0,0.334841628959276,0.3393665158371041,0.0,6.787330316742081,8.0,5.3710407239819
10,October,VA,DL,RIC,229.0,0.0,204.0,47.0,13.0,3.0,3.0,2.0,25.0,5.0,3.0,3.0,2.0,1462.0,1199.0,1074.0,0.1091703056768559,0.2052401746724891,0.0,5.235807860262009,6.384279475982533,4.689956331877729
10,October,VA,F9,DCA,93.0,0.0,59.0,27.0,17.0,12.0,7.0,4.0,34.0,21.0,11.0,8.0,4.0,1323.0,1461.0,1364.0,0.3655913978494624,0.2903225806451613,0.0,15.709677419354838,14.225806451612904,14.666666666666666
10,October,VA,F9,ORF,16.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,12.0,6.0,2.0,2.0,1.0,826.0,980.0,955.0,0.75,0.25,0.0,61.25,51.625,59.6875
10,October,VA,G4,IAD,17.0,2.0,10.0,6.0,5.0,3.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,238.0,149.0,137.0,0.29411764705882354,0.35294117647058826,0.11764705882352941,8.764705882352942,14.0,8.058823529411764
10,October,VA,G4,RIC,17.0,1.0,9.0,9.0,6.0,4.0,3.0,1.0,7.0,5.0,4.0,3.0,1.0,468.0,414.0,406.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,24.352941176470587,27.529411764705884,23.88235294117647
10,October,VA,MQ,DCA,271.0,1.0,179.0,88.0,45.0,32.0,13.0,5.0,91.0,40.0,30.0,13.0,5.0,3103.0,2918.0,2589.0,0.33579335793357934,0.3247232472324723,0.0036900369003690036,10.767527675276753,11.450184501845019,9.55350553505535
10,October,VA,MQ,ORF,13.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,276.0,273.0,256.0,0.38461538461538464,0.15384615384615385,0.07692307692307693,21.0,21.23076923076923,19.692307692307693
10,October,VA,MQ,RIC,41.0,0.0,36.0,7.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,98.0,95.0,67.0,0.12195121951219512,0.17073170731707318,0.0,2.317073170731707,2.3902439024390243,1.6341463414634145
10,October,VA,NK,ORF,56.0,1.0,44.0,19.0,11.0,7.0,1.0,0.0,11.0,8.0,4.0,1.0,0.0,399.0,295.0,287.0,0.19642857142857142,0.3392857142857143,0.017857142857142856,5.267857142857143,7.125,5.125
10,October,VA,NK,RIC,57.0,1.0,42.0,24.0,7.0,3.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,329.0,135.0,78.0,0.24561403508771928,0.42105263157894735,0.017543859649122806,2.3684210526315788,5.771929824561403,1.368421052631579
10,October,VA,OH,DCA,3157.0,0.0,2322.0,758.0,467.0,329.0,191.0,57.0,835.0,464.0,302.0,164.0,57.0,36936.0,35031.0,32591.0,0.2644916059550206,0.24010136205258156,0.0,11.096293949952486,11.699714919227114,10.323408299018055
10,October,VA,OH,IAD,137.0,0.0,97.0,34.0,17.0,11.0,6.0,0.0,40.0,12.0,10.0,5.0,0.0,970.0,856.0,691.0,0.291970802919708,0.24817518248175183,0.0,6.248175182481752,7.08029197080292,5.043795620437956
10,October,VA,OH,ORF,349.0,2.0,230.0,70.0,35.0,23.0,14.0,5.0,117.0,50.0,22.0,14.0,6.0,3543.0,4176.0,3703.0,0.335243553008596,0.20057306590257878,0.0057306590257879654,11.965616045845271,10.151862464183381,10.61031518624642
10,October,VA,OH,RIC,49.0,0.0,35.0,18.0,9.0,2.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,302.0,213.0,140.0,0.2857142857142857,0.3673469387755102,0.0,4.346938775510204,6.163265306122449,2.857142857142857
10,October,VA,OO,DCA,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0
10,October,VA,OO,IAD,234.0,0.0,180.0,54.0,26.0,20.0,11.0,3.0,54.0,24.0,16.0,8.0,3.0,1904.0,1696.0,1482.0,0.23076923076923078,0.23076923076923078,0.0,7.247863247863248,8.136752136752136,6.333333333333333
10,October,VA,OO,ORF,79.0,0.0,52.0,33.0,16.0,11.0,6.0,1.0,27.0,13.0,9.0,4.0,1.0,934.0,787.0,699.0,0.34177215189873417,0.4177215189873418,0.0,9.962025316455696,11.822784810126583,8.848101265822784
10,October,VA,OO,RIC,140.0,0.0,100.0,38.0,18.0,15.0,10.0,2.0,40.0,16.0,13.0,8.0,3.0,1637.0,1541.0,1402.0,0.2857142857142857,0.2714285714285714,0.0,11.007142857142858,11.692857142857143,10.014285714285714
10,October,VA,UA,DCA,531.0,1.0,390.0,106.0,43.0,30.0,21.0,9.0,140.0,55.0,35.0,17.0,8.0,4002.0,4267.0,3773.0,0.263653483992467,0.19962335216572505,0.0018832391713747645,8.035781544256121,7.536723163841808,7.105461393596987
10,October,VA,UA,IAD,2926.0,27.0,2323.0,657.0,234.0,140.0,74.0,27.0,576.0,251.0,140.0,60.0,27.0,17525.0,16308.0,14346.0,0.19685577580314423,0.22453861927546137,0.009227614490772385,5.573479152426521,5.989405331510595,4.9029391660970605
10,October,VA,UA,ORF,204.0,2.0,166.0,25.0,13.0,8.0,5.0,3.0,36.0,16.0,10.0,6.0,3.0,1331.0,1409.0,1287.0,0.17647058823529413,0.12254901960784313,0.00980392156862745,6.9068627450980395,6.5245098039215685,6.3088235294117645
10,October,VA,UA,RIC,62.0,0.0,53.0,3.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,74.0,106.0,58.0,0.14516129032258066,0.04838709677419355,0.0,1.7096774193548387,1.1935483870967742,0.9354838709677419
10,October,VA,WN,DCA,1335.0,17.0,984.0,616.0,230.0,112.0,39.0,6.0,334.0,142.0,77.0,29.0,5.0,11630.0,7567.0,6356.0,0.250187265917603,0.46142322097378274,0.012734082397003745,5.668164794007491,8.711610486891386,4.761048689138577
10,October,VA,WN,IAD,97.0,0.0,75.0,47.0,20.0,5.0,2.0,2.0,22.0,5.0,3.0,2.0,2.0,926.0,430.0,353.0,0.2268041237113402,0.4845360824742268,0.0,4.43298969072165,9.54639175257732,3.6391752577319587
10,October,VA,WN,ORF,286.0,3.0,203.0,124.0,51.0,25.0,2.0,1.0,80.0,36.0,10.0,2.0,1.0,2195.0,1378.0,1112.0,0.27972027972027974,0.43356643356643354,0.01048951048951049,4.818181818181818,7.674825174825175,3.888111888111888
10,October,VA,WN,RIC,175.0,0.0,134.0,84.0,19.0,10.0,1.0,1.0,41.0,17.0,6.0,1.0,1.0,1193.0,811.0,686.0,0.2342857142857143,0.48,0.0,4.634285714285714,6.817142857142857,3.92
10,October,VA,YX,DCA,2379.0,1.0,1957.0,317.0,147.0,76.0,34.0,8.0,421.0,184.0,94.0,38.0,7.0,7901.0,9214.0,7710.0,0.1769651113913409,0.13324926439680537,0.0004203446826397646,3.873055905842791,3.32114333753678,3.240857503152585
10,October,VA,YX,IAD,659.0,0.0,528.0,98.0,39.0,20.0,12.0,2.0,131.0,45.0,25.0,9.0,2.0,2208.0,2535.0,1976.0,0.19878603945371776,0.14871016691957512,0.0,3.8467374810318664,3.3505311077389983,2.998482549317147
10,October,VA,YX,ORF,352.0,0.0,270.0,37.0,21.0,14.0,5.0,2.0,82.0,36.0,21.0,7.0,1.0,1267.0,1898.0,1624.0,0.23295454545454544,0.10511363636363637,0.0,5.392045454545454,3.5994318181818183,4.613636363636363
10,October,VA,YX,RIC,232.0,0.0,176.0,28.0,14.0,11.0,1.0,0.0,56.0,22.0,16.0,5.0,1.0,696.0,1206.0,991.0,0.2413793103448276,0.1206896551724138,0.0,5.198275862068965,3.0,4.271551724137931
10,October,VT,9E,BTV,135.0,0.0,115.0,19.0,12.0,9.0,3.0,2.0,20.0,14.0,9.0,4.0,2.0,1087.0,1110.0,1084.0,0.14814814814814814,0.14074074074074075,0.0,8.222222222222221,8.051851851851852,8.02962962962963
10,October,VT,AA,BTV,126.0,0.0,97.0,28.0,17.0,13.0,9.0,3.0,29.0,20.0,12.0,9.0,3.0,3296.0,3191.0,3162.0,0.23015873015873015,0.2222222222222222,0.0,25.325396825396826,26.158730158730158,25.095238095238095
10,October,VT,DL,BTV,31.0,1.0,24.0,7.0,2.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,703.0,51.0,17.0,0.1935483870967742,0.22580645161290322,0.03225806451612903,1.6451612903225807,22.677419354838708,0.5483870967741935
10,October,VT,MQ,BTV,61.0,0.0,38.0,15.0,8.0,6.0,0.0,0.0,23.0,16.0,8.0,1.0,0.0,315.0,535.0,493.0,0.3770491803278688,0.2459016393442623,0.0,8.770491803278688,5.163934426229508,8.081967213114755
10,October,VT,OH,BTV,139.0,0.0,99.0,46.0,30.0,21.0,10.0,5.0,40.0,26.0,15.0,7.0,5.0,2074.0,1688.0,1593.0,0.28776978417266186,0.33093525179856115,0.0,12.143884892086332,14.920863309352518,11.46043165467626
10,October,VT,OO,BTV,84.0,0.0,56.0,21.0,15.0,11.0,6.0,2.0,28.0,14.0,9.0,5.0,2.0,1194.0,1105.0,1032.0,0.3333333333333333,0.25,0.0,13.154761904761905,14.214285714285714,12.285714285714286
10,October,VT,UA,BTV,92.0,0.0,56.0,25.0,7.0,4.0,2.0,2.0,36.0,12.0,6.0,3.0,2.0,777.0,1005.0,845.0,0.391304347826087,0.2717391304347826,0.0,10.923913043478262,8.445652173913043,9.184782608695652
10,October,VT,YX,BTV,236.0,0.0,202.0,21.0,14.0,11.0,7.0,3.0,34.0,18.0,12.0,7.0,3.0,1358.0,1504.0,1366.0,0.1440677966101695,0.08898305084745763,0.0,6.372881355932203,5.754237288135593,5.788135593220339
10,October,WA,AA,GEG,113.0,0.0,74.0,28.0,14.0,12.0,8.0,5.0,39.0,18.0,13.0,8.0,5.0,3417.0,3464.0,3345.0,0.34513274336283184,0.24778761061946902,0.0,30.654867256637168,30.238938053097346,29.601769911504423
10,October,WA,AA,SEA,485.0,1.0,325.0,147.0,57.0,31.0,19.0,9.0,159.0,66.0,35.0,18.0,8.0,4777.0,4942.0,4368.0,0.32783505154639175,0.3030927835051546,0.002061855670103093,10.189690721649484,9.849484536082475,9.00618556701031
10,October,WA,AS,GEG,236.0,1.0,160.0,55.0,19.0,11.0,3.0,1.0,75.0,28.0,10.0,3.0,1.0,1053.0,1275.0,1010.0,0.3177966101694915,0.2330508474576271,0.00423728813559322,5.4025423728813555,4.461864406779661,4.279661016949152
